judul,sumber,penulis,deskripsi,url,tanggal,konten,keyword,metode
"Kekerasan terhadap Perempuan: Fakta, Catatan, dan Upaya Penghapusan - Media Indonesia",Google News,,"<a href=""https://news.google.com/rss/articles/CBMirAFBVV95cUxPQTZVdW85YVZlcWhZaW0yWV9SZlJLcmpxdzJ4d3ZoSFFZbGk2ZUREamp5dUZLcm1kOUNwcmJnR3d3dFNwSFdydHJPMmFYQVdWSWtzYzdEVnpYcXFFZUVvdDh2SWVVX1dkVlh1UFI0ZEhQOFpDbVV3eXNjN2FHS2JuWUlPTEhHb3drZnRsTnczZ2dncTVqY1BXZFFWRzAxZHNDUFJnWUt0VVRhVlIx?oc=5"" target=""_blank"">Kekerasan terhadap Perempuan: Fakta, Catatan, dan Upaya Penghapusan</a>&nbsp;&nbsp;<font color=",https://news.google.com/rss/articles/CBMirAFBVV95cUxPQTZVdW85YVZlcWhZaW0yWV9SZlJLcmpxdzJ4d3ZoSFFZbGk2ZUREamp5dUZLcm1kOUNwcmJnR3d3dFNwSFdydHJPMmFYQVdWSWtzYzdEVnpYcXFFZUVvdDh2SWVVX1dkVlh1UFI0ZEhQOFpDbVV3eXNjN2FHS2JuWUlPTEhHb3drZnRsTnczZ2dncTVqY1BXZFFWRzAxZHNDUFJnWUt0VVRhVlIx?oc=5,2024-11-25 08:00:00,,catatan tahunan kekerasan seksual kampus,RSS
Mengapa Universitas Sulit Menyelesaikan Kasus Kekerasan Seksual di Kampus - Tempo.co,Google News,,"<a href=""https://news.google.com/rss/articles/CBMigAFBVV95cUxNdDJLWGEwdU5SNHVISW1UNDczMUZPZ2liWDVURXRuS2NsYzVVTzc1dG1aWmVXV0RrVE9pU2dJbmhiVmRxb3RjV3pMazlabmdXSHFNdDM5SzhiclFBd0FhWkpnQTQ3TFplcTZpMmRQM2R2TkNTa1hEM3FuM3BNWXhOVg?oc=5"" target=""_blank"">Mengapa Universitas Sulit Menyelesaikan Kasus Kekerasan Seksual di Kampus</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Tempo.co</font>",https://news.google.com/rss/articles/CBMigAFBVV95cUxNdDJLWGEwdU5SNHVISW1UNDczMUZPZ2liWDVURXRuS2NsYzVVTzc1dG1aWmVXV0RrVE9pU2dJbmhiVmRxb3RjV3pMazlabmdXSHFNdDM5SzhiclFBd0FhWkpnQTQ3TFplcTZpMmRQM2R2TkNTa1hEM3FuM3BNWXhOVg?oc=5,2024-11-25 08:00:00,,kasus kekerasan seksual meningkat kampus,RSS
Perlindungan Minim Korban Kekerasan Seksual di Kampus - Tempo.co,Google News,,"<a href=""https://news.google.com/rss/articles/CBMib0FVX3lxTE55MEZuMFhaREgyLVlxbXNXbzRCZHNNMHZhTUpuUDNqcGYxc0xsMTZhM3U0YXp0ZkJ2LWxON1lKYVZmRkxSMXBGNWJYaXJ1NlNCd09BdnU0YzlWTmVWSVpqS0ZGY3BfcGR4NjlqYU5HRQ?oc=5"" target=""_blank"">Perlindungan Minim Korban Kekerasan Seksual di Kampus</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Tempo.co</font>",https://news.google.com/rss/articles/CBMib0FVX3lxTE55MEZuMFhaREgyLVlxbXNXbzRCZHNNMHZhTUpuUDNqcGYxc0xsMTZhM3U0YXp0ZkJ2LWxON1lKYVZmRkxSMXBGNWJYaXJ1NlNCd09BdnU0YzlWTmVWSVpqS0ZGY3BfcGR4NjlqYU5HRQ?oc=5,2024-11-24 08:00:00,,kasus kekerasan seksual meningkat kampus,RSS
"Bijak Dalam Unggah Konten di Sosial Media, Kunci Pencegahan Kekerasan Seksual Online - Universitas Gadjah Mada",Google News,,"<a href=""https://news.google.com/rss/articles/CBMisgFBVV95cUxOUXY4SXpHVjg0ZU1uaU9oN3JKa0JGajN5WTBPM1dvTHF6MTZlSlA5ZVRKUld6cXg5V3hCOURsSm1VM09sSWtHZjdjaWNyVnhFN0luYlVQWDg3cVRmZ2NvRzBoc2E4bVk0SmxCcXRlS3d0M1dtbGUxUXlzVGVna0UyN1ZGVUVIWU9KV25zMVdsN0JlNWtGOWRnTWFhbm9hdU9rbllmMTItcFRNUDBiOWhCdGh3?oc=5"" target=""_blank"">Bijak Dalam Unggah Konten di Sosial Media, Kunci Pencegahan Kekerasan Seksual Online</a",https://news.google.com/rss/articles/CBMisgFBVV95cUxOUXY4SXpHVjg0ZU1uaU9oN3JKa0JGajN5WTBPM1dvTHF6MTZlSlA5ZVRKUld6cXg5V3hCOURsSm1VM09sSWtHZjdjaWNyVnhFN0luYlVQWDg3cVRmZ2NvRzBoc2E4bVk0SmxCcXRlS3d0M1dtbGUxUXlzVGVna0UyN1ZGVUVIWU9KV25zMVdsN0JlNWtGOWRnTWFhbm9hdU9rbllmMTItcFRNUDBiOWhCdGh3?oc=5,2024-11-21 08:00:00,,lonjakan pelecehan seksual mahasiswa,RSS
"Kekerasan Seksual di Kampus Unpad, Isu Serius yang Harus Diperhatikan Secara Khusus - BandungBergerak.id",Google News,,"<a href=""https://news.google.com/rss/articles/CBMizAFBVV95cUxNcFpHUTBPQ09NSndZWFBLTU1Bem82OG1JWTRDcHV4NERpZjZrS2pJcmJaUlVaMjQtVDBpb3hhbk54cjdLTDdFR1VFQURqT0x1QXFidWFSNjktUnFKSHg2QUZMeUJVY1NldVV0aVJuVndnVHlmaVZWVkdycWRTZm9naTBDRE1yVS1scFNveFM3YWlpX0hLOEZKTWsybVh6dFBHUXJGTFJQeHlvY2p5NE00S2dBT2wzOHEtLVl1Ri1MaWdTbVZGUUE0TDBGenk?oc=5"" target=""_blank"">Kekerasan Seksual di Kampus Unpad, Isu Serius yang H",https://news.google.com/rss/articles/CBMizAFBVV95cUxNcFpHUTBPQ09NSndZWFBLTU1Bem82OG1JWTRDcHV4NERpZjZrS2pJcmJaUlVaMjQtVDBpb3hhbk54cjdLTDdFR1VFQURqT0x1QXFidWFSNjktUnFKSHg2QUZMeUJVY1NldVV0aVJuVndnVHlmaVZWVkdycWRTZm9naTBDRE1yVS1scFNveFM3YWlpX0hLOEZKTWsybVh6dFBHUXJGTFJQeHlvY2p5NE00S2dBT2wzOHEtLVl1Ri1MaWdTbVZGUUE0TDBGenk?oc=5,2024-11-11 08:00:00,,statistik kekerasan seksual universitas,RSS
Meningkatnya Kasus Pelecehan Seksual di Lingkungan Kampus dan Pentingnya Langkah Pencegahan - Portal JTV,Google News,,"<a href=""https://news.google.com/rss/articles/CBMiugFBVV95cUxNZWh3aDc1UHZPZHVsWnZJcFE5eUlPTDUwbHgzb2pONkI0Wm5mTmtxYjlEQ0xzWXgtZ09EMDE0YktJcVRGbE9tdkc2dFVkLWhVdnBZcmNzYUJBcWlDUFA5QW11MjkxdXIyQlJxVHJFNTBFUUJDSDY4ZHE5Zm00VkdSUTh2VmZVMkptU182QkVZQ0tMVF9fZVdrelBfU2JUNlhQczR2QXFRQlVKWGdyYy05MC1SSGxZUXpaNXc?oc=5"" target=""_blank"">Meningkatnya Kasus Pelecehan Seksual di Lingkungan Kampus dan Pentingnya Lan",https://news.google.com/rss/articles/CBMiugFBVV95cUxNZWh3aDc1UHZPZHVsWnZJcFE5eUlPTDUwbHgzb2pONkI0Wm5mTmtxYjlEQ0xzWXgtZ09EMDE0YktJcVRGbE9tdkc2dFVkLWhVdnBZcmNzYUJBcWlDUFA5QW11MjkxdXIyQlJxVHJFNTBFUUJDSDY4ZHE5Zm00VkdSUTh2VmZVMkptU182QkVZQ0tMVF9fZVdrelBfU2JUNlhQczR2QXFRQlVKWGdyYy05MC1SSGxZUXpaNXc?oc=5,2024-11-08 08:00:00,,kasus kekerasan seksual meningkat kampus,RSS
Unej wujudkan kampus bebas kekerasan seksual saat kasusnya meningkat - Antara News jatim,Google News,,"<a href=""https://news.google.com/rss/articles/CBMisAFBVV95cUxNQzdkbUUzaUxQbnhNd1BLTjMxbmtzenBPMU9iMjJYSWVtQVlqdFVtMW9reEJ2MHR4Q3NuUmtrYnVDa0ppTUFOWWRiZEVUek8wcnBrRVVrT0JPbm45S252Z0hHQ05pY1hmYmFPeFJ5Nkg4RjN5NnppUmdRbTdFZGxlaFFSQkpUeTEwWUp4WFpoQjdhUFdVb2VhZHRWN0dQR3JPNEZmd2ttV19HcnU0QmlwNdIBtgFBVV95cUxQQ3FLWGVLcTlwNzdRbm5FQUZid1pqMUd6enlqMTFWbEoyUklwbWtOOXh6dzFlNXhpaDRIWnZHSkJMdnpSbkRtRXZGeHZNYXJEeG",https://news.google.com/rss/articles/CBMisAFBVV95cUxNQzdkbUUzaUxQbnhNd1BLTjMxbmtzenBPMU9iMjJYSWVtQVlqdFVtMW9reEJ2MHR4Q3NuUmtrYnVDa0ppTUFOWWRiZEVUek8wcnBrRVVrT0JPbm45S252Z0hHQ05pY1hmYmFPeFJ5Nkg4RjN5NnppUmdRbTdFZGxlaFFSQkpUeTEwWUp4WFpoQjdhUFdVb2VhZHRWN0dQR3JPNEZmd2ttV19HcnU0QmlwNdIBtgFBVV95cUxQQ3FLWGVLcTlwNzdRbm5FQUZid1pqMUd6enlqMTFWbEoyUklwbWtOOXh6dzFlNXhpaDRIWnZHSkJMdnpSbkRtRXZGeHZNYXJEeGpOdEduUUlzVVd5VmxmTXBwamtMR2x5b0MtVDFFT3FEVGc3dnA4MzVVa0ZXVjZKaGhGN2QxSDBIOHp6dGo1RDNwcER0V3NhVzlqUGw0cnRUTEtVSjBtbUZLMkJaeERYeWlOWWlyQQ?oc=5,2024-11-06 08:00:00,,kasus kekerasan seksual meningkat kampus,RSS
Pelecehan Seksual Yang Meningkat Berdampak Pada Psikis Korban - kumparan.com - Kumparan.com,Google News,,"<a href=""https://news.google.com/rss/articles/CBMiqwFBVV95cUxPWUlvUkY5Ui14aGVRU2RTU2d4WF9CMkxnTmRJdmZkS3NWNG5GUUpXbEIyWlVOZy1vSWdkdVg4blg3S0prUlQtb1ZVWXVIV081Yi0zNXBtRjdDYlRkcm03SV9zaGtabWgzX1QzVFNGN3B4Mlhia0QzXzN6Q0s0UGpsU09WRmxWeE5PWTVhbU5hcE9zTTY5b19kRjl4YU5WM2xPNC0wZXliWEF4dnfSAbMBQVVfeXFMTXNOY3h3N2FVTnBhRFp5VU1tZl91NzhtdDFzQklPWTBSU18yRXdwZWQ1U2NYdjlzdlRMNmtkTW1RRHhXR1JrUG5VdTlqOW44d1daT25LZE",https://news.google.com/rss/articles/CBMiqwFBVV95cUxPWUlvUkY5Ui14aGVRU2RTU2d4WF9CMkxnTmRJdmZkS3NWNG5GUUpXbEIyWlVOZy1vSWdkdVg4blg3S0prUlQtb1ZVWXVIV081Yi0zNXBtRjdDYlRkcm03SV9zaGtabWgzX1QzVFNGN3B4Mlhia0QzXzN6Q0s0UGpsU09WRmxWeE5PWTVhbU5hcE9zTTY5b19kRjl4YU5WM2xPNC0wZXliWEF4dnfSAbMBQVVfeXFMTXNOY3h3N2FVTnBhRFp5VU1tZl91NzhtdDFzQklPWTBSU18yRXdwZWQ1U2NYdjlzdlRMNmtkTW1RRHhXR1JrUG5VdTlqOW44d1daT25LZE5TYXd4aHpLYi0zcDFUcUFXV1k1cGdHZ2U1VFQ3V2QwMHdaaTZ3SFp4Q3lYN2QwU3p3c3M5ZnBQeVE0SERFTGZRelBHellQaWR0eGEzbTFqcW1rbllucTlESXFrQ3c?oc=5,2024-11-05 08:00:00,,kasus kekerasan seksual meningkat kampus,RSS
"Kasus pemerkosaan Kakak-Adik di Purworejo, Legislator Kritik Pernikahan Korban dan Pelaku - merahputih.com",Google News,,"<a href=""https://news.google.com/rss/articles/CBMiwwFBVV95cUxQSzU2aF81RElKMXJlTjZFUmdwTHFoUDhYOElUc0xqX29NUFZYb3o1dW5uQUpvVTZHTS10cVh5aUMtOURHUHprR21SMnh1YXlSSG4zcl9QX25BVmFNcVJZTVV3Si0zWGhRVGxEdFA3QmFvQVdQWENsQzk2d1ZLTHNGWkdCODhnMFk2RVVmeVBuRXdIdklUUFZ0SU10enFkT1BfTk5mcWtOUERCanpLbFFLRkJlUWRRQ2xYNGwzMFVIQ0dBRGfSAcIBQVVfeXFMTk5xRFg5MjVxV3NGeENacGlvWS1wZEpZTGtuOFdNekgyYkpDQzg2a3BvcHJITTl6S1FEWGR1Y0",https://news.google.com/rss/articles/CBMiwwFBVV95cUxQSzU2aF81RElKMXJlTjZFUmdwTHFoUDhYOElUc0xqX29NUFZYb3o1dW5uQUpvVTZHTS10cVh5aUMtOURHUHprR21SMnh1YXlSSG4zcl9QX25BVmFNcVJZTVV3Si0zWGhRVGxEdFA3QmFvQVdQWENsQzk2d1ZLTHNGWkdCODhnMFk2RVVmeVBuRXdIdklUUFZ0SU10enFkT1BfTk5mcWtOUERCanpLbFFLRkJlUWRRQ2xYNGwzMFVIQ0dBRGfSAcIBQVVfeXFMTk5xRFg5MjVxV3NGeENacGlvWS1wZEpZTGtuOFdNekgyYkpDQzg2a3BvcHJITTl6S1FEWGR1Y0lhZ0R0cUowWjRqMXluUG5mTWJEcGVEbmxseXpkU1Z0cWRsamFHN05nSl93UzdXenR4N01yRFZNTGZWRmVlMEVHY3VCX0prU29sX0s1akdDNGZXeFBYaVEyWkQ2LTBGSEp5TDd6UEIzaXJZaDBhTS1WRmFpcGtjRWNkTUdfMkNyNTNGNFE?oc=5,2024-11-04 08:00:00,,catatan tahunan kekerasan seksual kampus,RSS
Komnas Perempuan Konsolidasi Jelang Kampanye 16 Hari Anti Kekerasan terhadap Perempuan di Kabupaten Garut - Komnas Perempuan,Google News,,"<a href=""https://news.google.com/rss/articles/CBMi7wFBVV95cUxPalRjc1NtSzFxY3QtZ2VybmpvbTRpUjhnS2tEUUZRRDZKbENIUm84LWtHaTIzOG8zWGtDYWozVkk0c3R2c1ZOMXJTS0FRZnQ3Q2JOellybi1RN05CNEQ1ajA1VTJJeDU3VVpTX210RzJodEcwRV9mbTdRSUhLcENLTEMyNzlHYmRYSGlOY0s2WVItS0dlV21xeWRlY09CUmdlSkI4cldqaG54cFZPclRDN2lmRjU4Z25MbmUyVVJYa3hiOE9uLUttZ1FWb1hzNmZTTmpuWV80WnNaZmgtR2gyQnFicjZHTGNjaUFfSVVVaw?oc=5"" target=""_blank"">Komna",https://news.google.com/rss/articles/CBMi7wFBVV95cUxPalRjc1NtSzFxY3QtZ2VybmpvbTRpUjhnS2tEUUZRRDZKbENIUm84LWtHaTIzOG8zWGtDYWozVkk0c3R2c1ZOMXJTS0FRZnQ3Q2JOellybi1RN05CNEQ1ajA1VTJJeDU3VVpTX210RzJodEcwRV9mbTdRSUhLcENLTEMyNzlHYmRYSGlOY0s2WVItS0dlV21xeWRlY09CUmdlSkI4cldqaG54cFZPclRDN2lmRjU4Z25MbmUyVVJYa3hiOE9uLUttZ1FWb1hzNmZTTmpuWV80WnNaZmgtR2gyQnFicjZHTGNjaUFfSVVVaw?oc=5,2024-10-31 07:00:00,,data kasus kekerasan seksual pendidikan tinggi,RSS
Seminar Pena Asa Edukasi Mahasiswa Tentang Kekerasan Seksual - Universitas Airlangga Official Website,Google News,,"<a href=""https://news.google.com/rss/articles/CBMiiAFBVV95cUxOeVViaFM1S1VaUHg0MEUxdC1veDBLRDlaaHVzSWl4THNTSnU2WXJ2UVdmTF9VcmNkajNpTWlEaU5uNDRUdnJVa19vaVREdzRVbTA3bkxoMWMwOEZmbnQ1WG5GdUZfcjM1ZEZJOVZIdkFsalZaU0ZMVjN2RzRXLXVpR3lfNnJPUkE1?oc=5"" target=""_blank"">Seminar Pena Asa Edukasi Mahasiswa Tentang Kekerasan Seksual</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Universitas Airlangga Official Website</font>",https://news.google.com/rss/articles/CBMiiAFBVV95cUxOeVViaFM1S1VaUHg0MEUxdC1veDBLRDlaaHVzSWl4THNTSnU2WXJ2UVdmTF9VcmNkajNpTWlEaU5uNDRUdnJVa19vaVREdzRVbTA3bkxoMWMwOEZmbnQ1WG5GdUZfcjM1ZEZJOVZIdkFsalZaU0ZMVjN2RzRXLXVpR3lfNnJPUkE1?oc=5,2024-10-28 07:00:00,,peningkatan kekerasan seksual kampus,RSS
Film Pendek Jadi Pembahasan Dampak Kekerasan Seksual Kampus - RRI.co.id,Google News,,"<a href=""https://news.google.com/rss/articles/CBMia0FVX3lxTE8xVXVwVnRfM081UUZfNXQ5QTNxcHMyUWthd05TYjVDT3IyRnNzeG01RFg5LVhTTEpkd2lFa2tISVRyaWRiaDJzZW9vaHVZd2ZtLTdzdERjaHZBRjVleVpoaGo5MC1TZ2tPRUQ0?oc=5"" target=""_blank"">Film Pendek Jadi Pembahasan Dampak Kekerasan Seksual Kampus</a>&nbsp;&nbsp;<font color=""#6f6f6f"">RRI.co.id</font>",https://news.google.com/rss/articles/CBMia0FVX3lxTE8xVXVwVnRfM081UUZfNXQ5QTNxcHMyUWthd05TYjVDT3IyRnNzeG01RFg5LVhTTEpkd2lFa2tISVRyaWRiaDJzZW9vaHVZd2ZtLTdzdERjaHZBRjVleVpoaGo5MC1TZ2tPRUQ0?oc=5,2024-10-17 07:00:00,,peningkatan kekerasan seksual kampus,RSS
Satgas PPKS UNP Gelar Rakor Peningkatan Tata Kelola dan Kemitraan Perguruan Tinggi dalam Pencegahan dan Penanganan Kekerasan Seksual - Universitas Negeri Padang,Google News,,"<a href=""https://news.google.com/rss/articles/CBMi-gFBVV95cUxNSUVRc1VuTmIyaF9PRGZObjdyNmRtMXhhYVkwV1hacUxITHRyWWEzbVllUEtuOUE1SURCNXBFdWZsR2pjRlBzNEU1ZWRxUzducHMtUnRyZVZoVzNtWTl5cmNjMFN5V1JJOG1zY1dTUmtTcDRlc19fMUtGUmtXZkc5MWI0dFU1N1RrMWhQWllmSHFhME14RFdCRldXUm03UkJIYzNuX2Z5U0NfVzdqVm52QkstMExVRnRkelVJUnhMaUI4MTBBZnFXZFpjLXJoT2tjVnloLWZTNG8zNGhyVkZ1R2F6MFAyTmVMM0NSR2dfeGpRXzZYcE1RaEdB?oc=5"" target=",https://news.google.com/rss/articles/CBMi-gFBVV95cUxNSUVRc1VuTmIyaF9PRGZObjdyNmRtMXhhYVkwV1hacUxITHRyWWEzbVllUEtuOUE1SURCNXBFdWZsR2pjRlBzNEU1ZWRxUzducHMtUnRyZVZoVzNtWTl5cmNjMFN5V1JJOG1zY1dTUmtTcDRlc19fMUtGUmtXZkc5MWI0dFU1N1RrMWhQWllmSHFhME14RFdCRldXUm03UkJIYzNuX2Z5U0NfVzdqVm52QkstMExVRnRkelVJUnhMaUI4MTBBZnFXZFpjLXJoT2tjVnloLWZTNG8zNGhyVkZ1R2F6MFAyTmVMM0NSR2dfeGpRXzZYcE1RaEdB?oc=5,2024-10-09 07:00:00,,peningkatan kekerasan seksual kampus,RSS
"Hadapi Puluhan Laporan Kasus Kekerasan Seksual, Satgas PPKS Unpad Tambah Personel - Tempo.co",Google News,,"<a href=""https://news.google.com/rss/articles/CBMitAFBVV95cUxNemRjTVJTdmY5OHpEM1RCdFBEakVEbHJlUG9VZ0o1QV9aXzRtTnNwamVMeFNPREFXUGNKdWhHdzBxdFdVLXFLQ2RwdG5MNmZWc3J6YmZFaloyNFZrRVJKX3VzRmZ3cTBmMVBCdVBqZVVtdzdpM0l1akt2RDdtNlZ0b1VNamNQOTNaaHFoT090OHR5aVJucGFjUTFVc0tKVENuczdfY2xJMTNCU2czX29PbDNsOFA?oc=5"" target=""_blank"">Hadapi Puluhan Laporan Kasus Kekerasan Seksual, Satgas PPKS Unpad Tambah Personel</a",https://news.google.com/rss/articles/CBMitAFBVV95cUxNemRjTVJTdmY5OHpEM1RCdFBEakVEbHJlUG9VZ0o1QV9aXzRtTnNwamVMeFNPREFXUGNKdWhHdzBxdFdVLXFLQ2RwdG5MNmZWc3J6YmZFaloyNFZrRVJKX3VzRmZ3cTBmMVBCdVBqZVVtdzdpM0l1akt2RDdtNlZ0b1VNamNQOTNaaHFoT090OHR5aVJucGFjUTFVc0tKVENuczdfY2xJMTNCU2czX29PbDNsOFA?oc=5,2024-10-03 07:00:00,,statistik kekerasan seksual universitas,RSS
Komnas Perempuan Sosialisasikan Pencegahan dan Penanganan Kekerasan Seksual kepada 2500 Mahasiswa Baru UNPAK - Komnas Perempuan,Google News,,"<a href=""https://news.google.com/rss/articles/CBMi8wFBVV95cUxPOWNoNzZ0MUFCMWlNOWtCVGQzaTFpZGw4Qmx2a0ZpLW9NNDQ2UlBqT0VVcXFtRFB4TWxSaWNicTFhZF9CM2ZhMXd6a3ZiTnBZQzJxOXB0NE1wamZSRGRiS3FIWWQtX2phLTRnWTR2SUtHbFQ4M0RlMkNiSjVXZk5ZbmlSeDZPSVBDQWFYSWxEdTdhd0ZjMUh6d2FJeko0aW1ZNXQ4TXZ4bVp0OWxzMzUwQll0ZUtpLTZoVi11VFhud2U3LTVvdkFNUTMtNkItNXJINEs2NWdUVXVScjh2emx2RVI3b1Jtem1zWFA4SVI3eXJyYTg?oc=5"" target=""_blank"">",https://news.google.com/rss/articles/CBMi8wFBVV95cUxPOWNoNzZ0MUFCMWlNOWtCVGQzaTFpZGw4Qmx2a0ZpLW9NNDQ2UlBqT0VVcXFtRFB4TWxSaWNicTFhZF9CM2ZhMXd6a3ZiTnBZQzJxOXB0NE1wamZSRGRiS3FIWWQtX2phLTRnWTR2SUtHbFQ4M0RlMkNiSjVXZk5ZbmlSeDZPSVBDQWFYSWxEdTdhd0ZjMUh6d2FJeko0aW1ZNXQ4TXZ4bVp0OWxzMzUwQll0ZUtpLTZoVi11VFhud2U3LTVvdkFNUTMtNkItNXJINEs2NWdUVXVScjh2emx2RVI3b1Jtem1zWFA4SVI3eXJyYTg?oc=5,2024-09-23 07:00:00,,peningkatan kekerasan seksual kampus,RSS
7 Kegiatan Positif Mahasiswa yang Ingin Produktif di Kampus - Parapuan,Google News,,"<a href=""https://news.google.com/rss/articles/CBMinwFBVV95cUxNWEh3djlrYl93MFRwY0I5VGVkaVplZjVkQkVTT1d1ZC1WS2NGekt0OGkyaXpDUG10Y01FUWVjWTJ3SlF5bGt3Y0dXWmtubFczb0Z5dUpPS1FvTmhwbFBqTEhWVzlpRzVnN2NibDBkUzZYaF9Od190Qk51SXZCYlgybk1yN3czcHl0ZHMwZ2l1bzNqSHh0ZUpnZnJ6T005dTjSAZ4BQVVfeXFMTWY0aDU0dnkwV3MwVVk1SVBCTTBnMnJEbjRhdHZ2VzlnUTROY2lWN0VERzlucy1feHg3OGlrU19PY29MVVVnVTk0NXJWSl9jSVlmMVk3ekFsNGhEbG1DTTRuSj",https://news.google.com/rss/articles/CBMinwFBVV95cUxNWEh3djlrYl93MFRwY0I5VGVkaVplZjVkQkVTT1d1ZC1WS2NGekt0OGkyaXpDUG10Y01FUWVjWTJ3SlF5bGt3Y0dXWmtubFczb0Z5dUpPS1FvTmhwbFBqTEhWVzlpRzVnN2NibDBkUzZYaF9Od190Qk51SXZCYlgybk1yN3czcHl0ZHMwZ2l1bzNqSHh0ZUpnZnJ6T005dTjSAZ4BQVVfeXFMTWY0aDU0dnkwV3MwVVk1SVBCTTBnMnJEbjRhdHZ2VzlnUTROY2lWN0VERzlucy1feHg3OGlrU19PY29MVVVnVTk0NXJWSl9jSVlmMVk3ekFsNGhEbG1DTTRuSjRqZDNjdnl6YUV6MG1vVDFBcVkyVldBR0w2YWlramU4MWVobFUwUHlKZEFfdHItT2laTGlzeGdDQks0Rmc?oc=5,2024-09-13 07:00:00,,lonjakan pelecehan seksual mahasiswa,RSS
KADO 214 TAHUN KOTA BANDUNG: Membaca Naiknya Data Kekerasan terhadap Perempuan - BandungBergerak.id,Google News,,"<a href=""https://news.google.com/rss/articles/CBMixgFBVV95cUxQVEhTbmtBUWx1UmhWWDVkZExRNXFUUm81OTVxSWNadHRuUkRTb0xnQ255ZmtuTnFIdjBPdHZLZ3RPeHpmdnBJLVc3U25GblJnb0JVS3dZc2dQR3F0MDRFdE56c0h2ZUpZRmJYWWNybjd6eXE3Y3hMT216Rll1a1JiRkprcklBeWxtYklBS1I4RXJTSGtLM2FyNGFjSUdRQTdORE1faUFONUJBSjJfVGt2N044N0kzZWZXNU5pY1YtZUhzSFNnM0E?oc=5"" target=""_blank"">KADO 214 TAHUN KOTA BANDUNG: Membaca Naiknya Data Kekerasan ",https://news.google.com/rss/articles/CBMixgFBVV95cUxQVEhTbmtBUWx1UmhWWDVkZExRNXFUUm81OTVxSWNadHRuUkRTb0xnQ255ZmtuTnFIdjBPdHZLZ3RPeHpmdnBJLVc3U25GblJnb0JVS3dZc2dQR3F0MDRFdE56c0h2ZUpZRmJYWWNybjd6eXE3Y3hMT216Rll1a1JiRkprcklBeWxtYklBS1I4RXJTSGtLM2FyNGFjSUdRQTdORE1faUFONUJBSjJfVGt2N044N0kzZWZXNU5pY1YtZUhzSFNnM0E?oc=5,2024-09-05 07:00:00,,statistik kekerasan seksual universitas,RSS
Dosen UNY Diduga Lakukan Kekerasan terhadap Mahasiswa Saat Berorasi di Kampus - Kompas.id,Google News,,"<a href=""https://news.google.com/rss/articles/CBMiqwFBVV95cUxPUkZBSGR2a09UbUZ4Q2J5RzR2TkY1RFJ1N2tJLXdDQW01UkhLVUJJTk9oVURaMVhvcS00ZWNMYzJ3M3d6VV9fSXpjN2lLRHVOWGRfbThfVDFidl9UTWJYckg1a3E2bmZza3E2RFVaYmpkenNtM0lqeUZELTNxRWVZU2VfLXpzbTMyQXNLdWxIXzlEb04teW5kLXZ1OVhodVBjSThRNHQzZVZ4anc?oc=5"" target=""_blank"">Dosen UNY Diduga Lakukan Kekerasan terhadap Mahasiswa Saat Berorasi di Kampus</a>&nbsp;&nbsp;<fo",https://news.google.com/rss/articles/CBMiqwFBVV95cUxPUkZBSGR2a09UbUZ4Q2J5RzR2TkY1RFJ1N2tJLXdDQW01UkhLVUJJTk9oVURaMVhvcS00ZWNMYzJ3M3d6VV9fSXpjN2lLRHVOWGRfbThfVDFidl9UTWJYckg1a3E2bmZza3E2RFVaYmpkenNtM0lqeUZELTNxRWVZU2VfLXpzbTMyQXNLdWxIXzlEb04teW5kLXZ1OVhodVBjSThRNHQzZVZ4anc?oc=5,2024-08-07 07:00:00,,lonjakan pelecehan seksual mahasiswa,RSS
"Aduan ke Satgas PPKS UGM Meningkat, 40 Persen Kasus Bukan dari Lingkungan Kampus - Harianjogja.com",Google News,,"<a href=""https://news.google.com/rss/articles/CBMi3AFBVV95cUxOa2JNdEsyQThkVS16bkpQdVd2OW1lMUZGM3hGbktVeGo4b3NVdWFBRExoaDFWT0Q1cEJDNDVkSkUxc08tQ0dzaDc4SjJWY2FiRUhvQ0djVGhZZWw3cHROZVVzR20yZE1Lem1lUW0wTnZUVDBoX0h4S0RWdWR6TVpSNF9WVWlUaXpuUV8tS21HN2NSUXI1MHd1a1QwYmF0QXc3MU5ZLS1YWWh3amFodEphT0F2emJUV3JzSzMwZ0dWTkl5TmtkU2g1UkYwdzkzclZhM0VIc1VxcGRmakFI?oc=5"" target=""_blank"">Aduan ke Satgas PPKS UGM Mening",https://news.google.com/rss/articles/CBMi3AFBVV95cUxOa2JNdEsyQThkVS16bkpQdVd2OW1lMUZGM3hGbktVeGo4b3NVdWFBRExoaDFWT0Q1cEJDNDVkSkUxc08tQ0dzaDc4SjJWY2FiRUhvQ0djVGhZZWw3cHROZVVzR20yZE1Lem1lUW0wTnZUVDBoX0h4S0RWdWR6TVpSNF9WVWlUaXpuUV8tS21HN2NSUXI1MHd1a1QwYmF0QXc3MU5ZLS1YWWh3amFodEphT0F2emJUV3JzSzMwZ0dWTkl5TmtkU2g1UkYwdzkzclZhM0VIc1VxcGRmakFI?oc=5,2024-07-24 07:00:00,,peningkatan kekerasan seksual kampus,RSS
